filepath,source,label,duration_sec,sample_rate,channels,corrupt
data\raw\gary_stafford\fake\gs_01752.wav,gary_stafford,fake,3.082,16000,1,False
data\raw\gary_stafford\fake\gs_01753.wav,gary_stafford,fake,3.093,16000,1,False
data\raw\gary_stafford\fake\gs_01754.wav,gary_stafford,fake,3.676,16000,1,False
data\raw\gary_stafford\fake\gs_01755.wav,gary_stafford,fake,5.139,16000,1,False
data\raw\gary_stafford\fake\gs_01756.wav,gary_stafford,fake,5.735,16000,1,False
data\raw\gary_stafford\fake\gs_01757.wav,gary_stafford,fake,7.224,16000,1,False
data\raw\gary_stafford\fake\gs_01758.wav,gary_stafford,fake,2.826,16000,1,False
data\raw\gary_stafford\fake\gs_01759.wav,gary_stafford,fake,3.053,16000,1,False
data\raw\gary_stafford\fake\gs_01760.wav,gary_stafford,fake,3.166,16000,1,False
data\raw\gary_stafford\fake\gs_01761.wav,gary_stafford,fake,2.723,16000,1,False
data\raw\gary_stafford\fake\gs_01762.wav,gary_stafford,fake,3.007,16000,1,False
data\raw\gary_stafford\fake\gs_01763.wav,gary_stafford,fake,4.407,16000,1,False
data\raw\gary_stafford\fake\gs_01764.wav,gary_stafford,fake,3.375,16000,1,False
data\raw\gary_stafford\fake\gs_01765.wav,gary_stafford,fake,3.279,16000,1,False
data\raw\gary_stafford\fake\gs_01766.wav,gary_stafford,fake,3.432,16000,1,False
data\raw\gary_stafford\fake\gs_01767.wav,gary_stafford,fake,2.949,16000,1,False
data\raw\gary_stafford\fake\gs_01768.wav,gary_stafford,fake,3.988,16000,1,False
data\raw\gary_stafford\fake\gs_01769.wav,gary_stafford,fake,3.477,16000,1,False
data\raw\gary_stafford\fake\gs_01770.wav,gary_stafford,fake,3.471,16000,1,False
data\raw\gary_stafford\fake\gs_01771.wav,gary_stafford,fake,2.827,16000,1,False
data\raw\gary_stafford\fake\gs_01772.wav,gary_stafford,fake,3.113,16000,1,False
data\raw\gary_stafford\fake\gs_01773.wav,gary_stafford,fake,2.601,16000,1,False
data\raw\gary_stafford\fake\gs_01774.wav,gary_stafford,fake,3.36,16000,1,False
data\raw\gary_stafford\fake\gs_01775.wav,gary_stafford,fake,3.395,16000,1,False
data\raw\gary_stafford\fake\gs_01776.wav,gary_stafford,fake,3.255,16000,1,False
data\raw\gary_stafford\fake\gs_01777.wav,gary_stafford,fake,3.778,16000,1,False
data\raw\gary_stafford\fake\gs_01778.wav,gary_stafford,fake,4.215,16000,1,False
data\raw\gary_stafford\fake\gs_01779.wav,gary_stafford,fake,3.229,16000,1,False
data\raw\gary_stafford\fake\gs_01780.wav,gary_stafford,fake,2.878,16000,1,False
data\raw\gary_stafford\fake\gs_01781.wav,gary_stafford,fake,3.963,16000,1,False
data\raw\gary_stafford\fake\gs_01782.wav,gary_stafford,fake,2.961,16000,1,False
data\raw\gary_stafford\fake\gs_01783.wav,gary_stafford,fake,3.399,16000,1,False
data\raw\gary_stafford\fake\gs_01784.wav,gary_stafford,fake,6.304,16000,1,False
data\raw\gary_stafford\fake\gs_01785.wav,gary_stafford,fake,5.046,16000,1,False
data\raw\gary_stafford\fake\gs_01786.wav,gary_stafford,fake,2.505,16000,1,False
data\raw\gary_stafford\fake\gs_01787.wav,gary_stafford,fake,4.19,16000,1,False
data\raw\gary_stafford\fake\gs_01788.wav,gary_stafford,fake,3.677,16000,1,False
data\raw\gary_stafford\fake\gs_01789.wav,gary_stafford,fake,2.635,16000,1,False
data\raw\gary_stafford\fake\gs_01790.wav,gary_stafford,fake,2.974,16000,1,False
data\raw\gary_stafford\fake\gs_01791.wav,gary_stafford,fake,2.872,16000,1,False
data\raw\gary_stafford\fake\gs_01792.wav,gary_stafford,fake,4.862,16000,1,False
data\raw\gary_stafford\fake\gs_01793.wav,gary_stafford,fake,5.486,16000,1,False
data\raw\gary_stafford\fake\gs_01794.wav,gary_stafford,fake,3.363,16000,1,False
data\raw\gary_stafford\fake\gs_01795.wav,gary_stafford,fake,2.997,16000,1,False
data\raw\gary_stafford\fake\gs_01796.wav,gary_stafford,fake,4.347,16000,1,False
data\raw\gary_stafford\fake\gs_01797.wav,gary_stafford,fake,2.728,16000,1,False
data\raw\gary_stafford\fake\gs_01798.wav,gary_stafford,fake,5.927,16000,1,False
data\raw\gary_stafford\fake\gs_01799.wav,gary_stafford,fake,3.916,16000,1,False
data\raw\gary_stafford\fake\gs_01800.wav,gary_stafford,fake,3.286,16000,1,False
data\raw\gary_stafford\fake\gs_01801.wav,gary_stafford,fake,2.925,16000,1,False
data\raw\gary_stafford\fake\gs_01802.wav,gary_stafford,fake,2.987,16000,1,False
data\raw\gary_stafford\fake\gs_01803.wav,gary_stafford,fake,3.556,16000,1,False
data\raw\gary_stafford\fake\gs_01804.wav,gary_stafford,fake,4.254,16000,1,False
data\raw\gary_stafford\fake\gs_01805.wav,gary_stafford,fake,4.326,16000,1,False
data\raw\gary_stafford\fake\gs_01806.wav,gary_stafford,fake,3.244,16000,1,False
data\raw\gary_stafford\fake\gs_01807.wav,gary_stafford,fake,3.18,16000,1,False
data\raw\gary_stafford\fake\gs_01808.wav,gary_stafford,fake,2.779,16000,1,False
data\raw\gary_stafford\fake\gs_01809.wav,gary_stafford,fake,2.534,16000,1,False
data\raw\gary_stafford\fake\gs_01810.wav,gary_stafford,fake,4.302,16000,1,False
data\raw\gary_stafford\fake\gs_01811.wav,gary_stafford,fake,5.074,16000,1,False
data\raw\gary_stafford\fake\gs_01812.wav,gary_stafford,fake,3.681,16000,1,False
data\raw\gary_stafford\fake\gs_01813.wav,gary_stafford,fake,2.75,16000,1,False
data\raw\gary_stafford\fake\gs_01814.wav,gary_stafford,fake,3.028,16000,1,False
data\raw\gary_stafford\fake\gs_01815.wav,gary_stafford,fake,4.162,16000,1,False
data\raw\gary_stafford\fake\gs_01816.wav,gary_stafford,fake,3.345,16000,1,False
data\raw\gary_stafford\fake\gs_01817.wav,gary_stafford,fake,4.452,16000,1,False
data\raw\gary_stafford\fake\gs_01818.wav,gary_stafford,fake,6.558,16000,1,False
data\raw\gary_stafford\fake\gs_01819.wav,gary_stafford,fake,3.952,16000,1,False
data\raw\gary_stafford\fake\gs_01820.wav,gary_stafford,fake,6.655,16000,1,False
data\raw\gary_stafford\fake\gs_01821.wav,gary_stafford,fake,2.576,16000,1,False
data\raw\gary_stafford\fake\gs_01822.wav,gary_stafford,fake,2.956,16000,1,False
data\raw\gary_stafford\fake\gs_01823.wav,gary_stafford,fake,2.931,16000,1,False
data\raw\gary_stafford\fake\gs_01824.wav,gary_stafford,fake,5.709,16000,1,False
data\raw\gary_stafford\fake\gs_01825.wav,gary_stafford,fake,4.323,16000,1,False
data\raw\gary_stafford\fake\gs_01826.wav,gary_stafford,fake,2.526,16000,1,False
data\raw\gary_stafford\fake\gs_01827.wav,gary_stafford,fake,4.134,16000,1,False
data\raw\gary_stafford\fake\gs_01828.wav,gary_stafford,fake,2.836,16000,1,False
data\raw\gary_stafford\fake\gs_01829.wav,gary_stafford,fake,3.826,16000,1,False
data\raw\gary_stafford\fake\gs_01830.wav,gary_stafford,fake,4.259,16000,1,False
data\raw\gary_stafford\fake\gs_01831.wav,gary_stafford,fake,5.589,16000,1,False
data\raw\gary_stafford\fake\gs_01832.wav,gary_stafford,fake,4.247,16000,1,False
data\raw\gary_stafford\fake\gs_01833.wav,gary_stafford,fake,3.01,16000,1,False
data\raw\gary_stafford\fake\gs_01834.wav,gary_stafford,fake,2.665,16000,1,False
data\raw\gary_stafford\fake\gs_01835.wav,gary_stafford,fake,2.986,16000,1,False
data\raw\gary_stafford\fake\gs_01836.wav,gary_stafford,fake,4.27,16000,1,False
data\raw\gary_stafford\fake\gs_01837.wav,gary_stafford,fake,4.969,16000,1,False
data\raw\gary_stafford\fake\gs_01838.wav,gary_stafford,fake,2.793,16000,1,False
data\raw\gary_stafford\fake\gs_01839.wav,gary_stafford,fake,6.869,16000,1,False
data\raw\gary_stafford\fake\gs_01840.wav,gary_stafford,fake,3.855,16000,1,False
data\raw\gary_stafford\fake\gs_01841.wav,gary_stafford,fake,3.883,16000,1,False
data\raw\gary_stafford\fake\gs_01842.wav,gary_stafford,fake,4.593,16000,1,False
data\raw\gary_stafford\fake\gs_01843.wav,gary_stafford,fake,3.991,16000,1,False
data\raw\gary_stafford\fake\gs_01844.wav,gary_stafford,fake,3.25,16000,1,False
data\raw\gary_stafford\fake\gs_01845.wav,gary_stafford,fake,3.668,16000,1,False
data\raw\gary_stafford\fake\gs_01846.wav,gary_stafford,fake,4.62,16000,1,False
data\raw\gary_stafford\fake\gs_01847.wav,gary_stafford,fake,2.879,16000,1,False
data\raw\gary_stafford\fake\gs_01848.wav,gary_stafford,fake,3.634,16000,1,False
data\raw\gary_stafford\fake\gs_01849.wav,gary_stafford,fake,3.618,16000,1,False
data\raw\gary_stafford\fake\gs_01850.wav,gary_stafford,fake,2.725,16000,1,False
data\raw\gary_stafford\fake\gs_01851.wav,gary_stafford,fake,2.706,16000,1,False
data\raw\gary_stafford\fake\gs_01852.wav,gary_stafford,fake,2.65,16000,1,False
data\raw\gary_stafford\fake\gs_01853.wav,gary_stafford,fake,5.285,16000,1,False
data\raw\gary_stafford\fake\gs_01854.wav,gary_stafford,fake,4.008,16000,1,False
data\raw\gary_stafford\fake\gs_01855.wav,gary_stafford,fake,3.134,16000,1,False
data\raw\gary_stafford\fake\gs_01856.wav,gary_stafford,fake,4.312,16000,1,False
data\raw\gary_stafford\fake\gs_01857.wav,gary_stafford,fake,3.728,16000,1,False
data\raw\gary_stafford\fake\gs_01858.wav,gary_stafford,fake,3.956,16000,1,False
data\raw\gary_stafford\fake\gs_01859.wav,gary_stafford,fake,3.48,16000,1,False
data\raw\gary_stafford\fake\gs_01860.wav,gary_stafford,fake,3.354,16000,1,False
data\raw\gary_stafford\fake\gs_01861.wav,gary_stafford,fake,3.334,16000,1,False
data\raw\gary_stafford\fake\gs_01862.wav,gary_stafford,fake,3.181,16000,1,False
data\raw\gary_stafford\fake\gs_01863.wav,gary_stafford,fake,4.303,16000,1,False
data\raw\gary_stafford\fake\gs_01864.wav,gary_stafford,fake,3.083,16000,1,False
data\raw\gary_stafford\fake\gs_01865.wav,gary_stafford,fake,2.882,16000,1,False
